COD_IMOVEL,NUM_AREA,COD_ESTADO,NOM_MUNICI,NUM_MODULO,TIPO_IMOVE,SITUACAO,CONDICAO_I
PA-1507953-6DF52E8E7F1B4AC89CE349A2B454AD5D,32.1112000000,PA,Tailândia,0.6422000000,IRU,AT,Aguardando análise
PA-1507953-C772C57C9B1E4AD5A325597CC938E98F,58.1632000000,PA,Tailândia,1.1633000000,IRU,AT,Aguardando análise
PA-1507953-E4447BEF8E264BB7A8680EE3E8332C7D,62.6166000000,PA,Tailândia,1.2523000000,IRU,AT,Aguardando análise
PA-1507953-54424A85D082413DB67330A276B567F9,136.8047000000,PA,Tailândia,2.7361000000,IRU,AT,Aguardando análise
PA-1507953-37869441C2154F41A70E3E25E20E5106,18.5553000000,PA,Tailândia,0.3711000000,IRU,AT,Aguardando análise
PA-1507953-8C693B27FE3A4E228E209BAF2E74750F,109.7127000000,PA,Tailândia,2.1943000000,IRU,AT,Aguardando análise
PA-1507953-CBCA3C2B5C2C49E1A46187F523BED8AC,45.5399000000,PA,Tailândia,0.9108000000,IRU,AT,Aguardando análise
PA-1507953-E4319412F85145C083681869FC659BFC,98.4760000000,PA,Tailândia,1.9695000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1507953-7F2376FCDA334E01A78C447D066C6921,100.0381000000,PA,Tailândia,2.0008000000,IRU,AT,Aguardando análise
PA-1507953-65864AED199A4FAAA4BFBCDE60BA0484,21.7572000000,PA,Tailândia,0.4351000000,IRU,AT,Aguardando análise
PA-1507953-0BCBDB8B50944CE3A1396876438E2814,96.9204000000,PA,Tailândia,1.9384000000,IRU,AT,Aguardando análise
PA-1507953-347717F08FB943B1B0F49B9FBEE9B01E,82.4650000000,PA,Tailândia,1.6493000000,IRU,AT,Aguardando análise
PA-1507953-F590DA22902D4F89BFF6F0F3624E9D7F,57.4651000000,PA,Tailândia,1.1493000000,IRU,AT,Aguardando análise
PA-1507953-37667FF56C2B4AAA8260298E9D4FDF31,83.6454000000,PA,Tailândia,1.6729000000,IRU,AT,Aguardando análise
PA-1507953-49257F4A81B44D4BA6A27B685AC89016,42.5039000000,PA,Tailândia,0.8501000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-DF666895D66141B5A70204AEEC7D3180,67.1437000000,PA,Tailândia,1.3429000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-ECFB43367BC14DBD81307063B5A8429E,55.7377000000,PA,Tailândia,1.1148000000,IRU,AT,Aguardando análise
PA-1507953-ED3731A2522944D191BF1B8394753B5C,66.4990000000,PA,Tailândia,1.3300000000,IRU,AT,Aguardando análise
PA-1507953-316E8E0BC0594D0F95446F9D34B73E72,28.5693000000,PA,Tailândia,0.5714000000,IRU,AT,Aguardando análise
PA-1507953-54BEA85D93EF4A24A3A8B6F209603D7F,55.6907000000,PA,Tailândia,1.1138000000,IRU,AT,Aguardando análise
PA-1507953-79DDE627586C4FE19AF57BE7F2684445,36.1953000000,PA,Tailândia,0.7239000000,IRU,AT,Aguardando análise
PA-1507953-367C22CE2EE64800B58D2C36CD4F87B5,20.3277000000,PA,Tailândia,0.4066000000,IRU,AT,Aguardando análise
PA-1507953-43DBB095F9F54A3FAA5E40F19F5AEFB8,1497.3112000000,PA,Tailândia,29.9462000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1507953-48825DC51322453280EBA6575F726763,51.2626000000,PA,Tailândia,1.0253000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-0476D40BECA44BD69B9F655626BCDD9D,50.2063000000,PA,Tailândia,1.0041000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-A1EB9344A83246BE865EAABD23B099F9,51.5095000000,PA,Tailândia,1.0302000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-F9C2D70CB98E4FA1B01B44D0701E146A,31.5377000000,PA,Tailândia,0.6308000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-8099A1CD89C14F35A7BF7E710395FDD6,84.5558000000,PA,Tailândia,1.6911000000,IRU,AT,Aguardando análise
PA-1507953-DA77B95147EA4728890E87DA711B2E3C,42.6951000000,PA,Tailândia,0.8539000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-DA63AFE97C8545778D4584D3DFFD9466,40.0592000000,PA,Tailândia,0.8012000000,IRU,AT,Aguardando análise
PA-1507953-62E951B2838B46528B99152EF364094F,50.3285000000,PA,Tailândia,1.0066000000,IRU,AT,Aguardando análise
PA-1507953-1ECB79D0E9CF4B46B86970D149BFD890,4.8839000000,PA,Tailândia,0.0977000000,IRU,AT,Aguardando análise
PA-1507953-48B13231BDB3471B89E29B9DC7D003D5,56.8734000000,PA,Tailândia,1.1375000000,IRU,AT,Aguardando análise
PA-1507953-80D830524EB946349541137C10C9FCC4,4.7685000000,PA,Tailândia,0.0954000000,IRU,AT,Aguardando análise
PA-1507953-C44EC76DDC7543DDAFC0F904DA3D6FCF,16.0219000000,PA,Tailândia,0.3204000000,IRU,AT,Aguardando análise
PA-1507953-D8F7DB163D444B829BFA0888852F289C,100.3932000000,PA,Tailândia,2.0079000000,IRU,AT,Aguardando análise
PA-1507953-AD014E902CC945418094CC07CD016D89,100.8984000000,PA,Tailândia,2.0180000000,IRU,AT,Aguardando análise
PA-1507953-34FC4CDC27A3489CB2FDF9ACF305E51C,100.7783000000,PA,Tailândia,2.0156000000,IRU,AT,Aguardando análise
PA-1507953-6DE8DD53821945D89229BBF166A34545,1.4258000000,PA,Tailândia,0.0285000000,IRU,AT,Aguardando análise
PA-1507953-D5F68126A47340B384823281E4D12702,15.6307000000,PA,Tailândia,0.3126000000,IRU,AT,Aguardando análise
PA-1507953-66AFCD64D1E94F16A6315ECB17D42F3C,51.2797000000,PA,Tailândia,1.0256000000,IRU,AT,Aguardando análise
PA-1507953-C3CC4BBC39A243B1BDC4EEECF3F7331C,50.5015000000,PA,Tailândia,1.0100000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-67F95A9B3F5A4C40842902D0697D498A,32.5201000000,PA,Tailândia,0.6504000000,IRU,AT,Aguardando análise
PA-1507953-86712E19917642F6BA2B9322F15016B1,13.8797000000,PA,Tailândia,0.2776000000,IRU,AT,Aguardando análise
PA-1507953-F2618F0826AF49A58EE949467CDB191A,41.3789000000,PA,Tailândia,0.8276000000,IRU,AT,Aguardando análise
PA-1507953-E0DC5894C6A34D7DBC90BB41B916B929,100.3198000000,PA,Tailândia,2.0064000000,IRU,AT,Aguardando análise
PA-1507953-4F25DDC5F4C84FC48431D268FAD85CF3,51.3612000000,PA,Tailândia,1.0272000000,IRU,AT,Aguardando análise
PA-1507953-C01B882E892D4B64BF45C26FA8AD8A1E,16.6500000000,PA,Tailândia,0.3330000000,IRU,AT,Aguardando análise
PA-1507953-44AD238D6C0244E0A4B15BB586E6879D,26.9181000000,PA,Tailândia,0.5384000000,IRU,AT,Aguardando análise
PA-1507953-988996E97E0545A8B0F87CA458CD3310,39.4003000000,PA,Tailândia,0.7880000000,IRU,AT,Aguardando análise
PA-1507953-911BC14495BE44EFBF6E93F895138DC4,37.4260000000,PA,Tailândia,0.7485000000,IRU,AT,Aguardando análise
PA-1507953-27A2826862674FB7894988CEC9D0DEA3,16.0316000000,PA,Tailândia,0.3206000000,IRU,AT,Aguardando análise
PA-1507953-C47155824BAB492492BFB900F732A384,25.5695000000,PA,Tailândia,0.5114000000,IRU,AT,Aguardando análise
PA-1507953-83BD9D8A8B1D434391D784E01F497147,42.7454000000,PA,Tailândia,0.8549000000,IRU,AT,Aguardando análise
PA-1507953-ACCFEDFAD53540D8BAB84258CAA83533,53.0278000000,PA,Tailândia,1.0606000000,IRU,AT,Aguardando análise
PA-1507953-6EBB2D7E07824C4EBBA9F1DD5B2B5908,19.7213000000,PA,Tailândia,0.3944000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-49C22E7B29F5497FB8D802EAF275366C,45.6138000000,PA,Tailândia,0.9123000000,IRU,AT,Aguardando análise
PA-1507953-2D2270D84A4F42989343E6A23B069A27,35.2250000000,PA,Tailândia,0.7045000000,IRU,AT,Aguardando análise
PA-1507953-3C88E5531BA147B993B1CC358229BAE8,35.8133000000,PA,Tailândia,0.7163000000,IRU,AT,Aguardando análise
PA-1507953-429F1EFF7D9F4EB595817A87251AF52A,65.0024000000,PA,Tailândia,1.3000000000,IRU,AT,Aguardando análise
PA-1507953-75E224F6880746F6838AF0CE5CC54276,25.0401000000,PA,Tailândia,0.5008000000,IRU,AT,Aguardando análise
PA-1507953-418EF40047E24963B40971B3E9193C2D,31.2550000000,PA,Tailândia,0.6251000000,IRU,AT,Aguardando análise
PA-1507953-5BF1F09894EB4FB6A4651675ADBD32CC,75.9656000000,PA,Tailândia,1.5193000000,IRU,AT,Aguardando análise
PA-1507953-D1AEFF887CD6455C8FDA91A6F9411F81,40.1443000000,PA,Tailândia,0.8029000000,IRU,AT,Aguardando análise
PA-1507953-804C732FA6774D49B647048BB5C99F27,76.5419000000,PA,Tailândia,1.5308000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-06EA2FFCCD174590B2B7D93C37DC8106,44.2664000000,PA,Tailândia,0.8853000000,IRU,AT,Aguardando análise
PA-1507953-F92CC42365FB43D183E7264ABC26FD95,48.9869000000,PA,Tailândia,0.9797000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-289E1A4941024E6BBA17A51C44F583EA,49.4905000000,PA,Tailândia,0.9898000000,IRU,AT,Aguardando análise
PA-1507953-9F6DB10F0F4D41A7892D86075BDDB8EA,20.6353000000,PA,Tailândia,0.4127000000,IRU,AT,Aguardando análise
PA-1507953-78E797F6B8E94296BC764C7453FAF6C2,431.1913000000,PA,Tailândia,8.6238000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-5DF1601D6FAB42E6ADAD4E93685834BF,48.3174000000,PA,Tailândia,0.9663000000,IRU,AT,Aguardando análise
PA-1507953-404B3D3FC2A846E38B26AB6151255EE9,10.9995000000,PA,Tailândia,0.2200000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-5BE686A279DE4ABDBDC7F56A06CFAEC3,43.2432000000,PA,Tailândia,0.8649000000,IRU,AT,Aguardando análise
PA-1507953-DBC1CAAFC9D743818F9E7EDCA98F87FB,69.0725000000,PA,Tailândia,1.3815000000,IRU,AT,Aguardando análise
PA-1507953-3C57E9C497054EAAA29E7D1633E6D90D,41.9497000000,PA,Tailândia,0.8390000000,IRU,AT,Aguardando análise
PA-1507953-98811A4B74504E4B96B341F187F3EBE5,255.6369000000,PA,Tailândia,5.1127000000,IRU,AT,Aguardando análise
PA-1507953-8E30ACE6094B42B9B7D194BCADFB6661,41.0595000000,PA,Tailândia,0.8212000000,IRU,AT,Aguardando análise
PA-1507953-B58F1D544D9F4DE586FBD3B92FC5E931,96.4780000000,PA,Tailândia,1.9296000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-EECF119288564741B715EA44130712FD,55.8878000000,PA,Tailândia,1.1178000000,IRU,AT,Aguardando análise
PA-1507953-CA1A2C578E494013A5F1D303E5F5250A,47.8329000000,PA,Tailândia,0.9567000000,IRU,AT,Aguardando análise
PA-1507953-39B45B4D846347DDBD3C8A2606428AF5,52.9341000000,PA,Tailândia,1.0587000000,IRU,AT,Aguardando análise
PA-1507953-140A9DE8716541FD872B65B40C9DAB4B,1035.0979000000,PA,Tailândia,20.7020000000,IRU,AT,Aguardando análise
PA-1507953-FDED6A1886384FE9B35E0D4B8765363D,50.6789000000,PA,Tailândia,1.0136000000,IRU,AT,Aguardando análise
PA-1507953-62F9D32BB7824D64B02D1E3E0F154771,93.9251000000,PA,Tailândia,1.8785000000,IRU,AT,Aguardando análise
PA-1507953-F64E986A4E494BA38AA62AE328C4F976,81.3281000000,PA,Tailândia,1.6266000000,IRU,AT,Aguardando análise
PA-1507953-913A067965C84ADC9736FAFB3C7CB164,42.6843000000,PA,Tailândia,0.8537000000,IRU,AT,Aguardando análise
PA-1507953-3E12422154984B918907A1BDB43DED4C,60.5403000000,PA,Tailândia,1.2108000000,IRU,AT,Aguardando análise
PA-1507953-662E1B787D9A44EC8DBE2F9024FDFF00,25.7014000000,PA,Tailândia,0.5140000000,IRU,AT,Aguardando análise
PA-1507953-D879AD4EBAE043A682795D2C184F222C,57.0509000000,PA,Tailândia,1.1410000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-8D1FFBC9BCD2417189B90F920B87314B,12.0260000000,PA,Tailândia,0.2405000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-577676B81E784BB290BF20107DB6323C,3.2064000000,PA,Tailândia,0.0641000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-2B1B086D94424C92B00254B963F0A2A5,50.1541000000,PA,Tailândia,1.0031000000,IRU,AT,Aguardando análise
PA-1507953-1CECB37E4E65409890C7B831D7A68B61,1881.0236000000,PA,Tailândia,37.6205000000,IRU,CA,CANCELADO_POR_DECISAO_ADMINISTRATIVA
PA-1507953-5EC7D7CAFD834FF08CE3B8932BB9E143,40.3566000000,PA,Tailândia,0.8071000000,IRU,AT,Aguardando análise
PA-1507953-74FB32198B4A4C53BBFEE1F6E2B8D998,47.9241000000,PA,Tailândia,0.9585000000,IRU,AT,Aguardando análise
PA-1507953-C5D671EA09B84347BB7A00C995DEA3D4,34.9749000000,PA,Tailândia,0.6995000000,IRU,AT,Aguardando análise
PA-1507953-B69988EBCA2042B1B7717C651CBDBEF7,27.8235000000,PA,Tailândia,0.5565000000,IRU,AT,Aguardando análise
PA-1507953-2CE56FA226944BB186433F49A48ED8D7,27.8956000000,PA,Tailândia,0.5579000000,IRU,AT,Aguardando análise
PA-1507953-B8D0860297D44A41977CE676AB0FA5D3,73.8124000000,PA,Tailândia,1.4762000000,IRU,AT,Aguardando análise
PA-1507953-EF8CEB6D9D344345982A820507B99B8C,88.4973000000,PA,Tailândia,1.7699000000,IRU,AT,Aguardando análise
PA-1507953-6316856851794F70A315C300CCFCD9FB,50.0951000000,PA,Tailândia,1.0019000000,IRU,AT,Aguardando análise
PA-1507953-F8FC369394BC4C89B390341D6606D2B3,27.8298000000,PA,Tailândia,0.5566000000,IRU,AT,Aguardando análise
PA-1507953-A134CA9DB8994747BC9F0803F2BBA77B,45.3346000000,PA,Tailândia,0.9067000000,IRU,AT,Aguardando análise
PA-1507953-F2FB739C34BD418481E7E1AA9EFB245E,142.5196000000,PA,Tailândia,2.8504000000,IRU,AT,Aguardando análise
PA-1507953-226A63767C7B4440B915E8EDCDC18748,41.4844000000,PA,Tailândia,0.8297000000,IRU,AT,Aguardando análise
PA-1507953-8F43D93F6A2E4463A220821C1401255C,62.7894000000,PA,Tailândia,1.2558000000,IRU,AT,Aguardando análise
PA-1507953-E5343A1E3DFD40EA8255EF4A11EBFF57,38.0228000000,PA,Tailândia,0.7605000000,IRU,AT,Aguardando análise
PA-1507953-D581A98226034CD8A7D49664A50E2014,749.5009000000,PA,Tailândia,14.9900000000,IRU,AT,Aguardando análise
PA-1507953-55743262B1254D219D375195C4BD79A2,49.9165000000,PA,Tailândia,0.9983000000,IRU,AT,Aguardando análise
PA-1507953-5813D446880B479DA4649967E064AA4B,24.2108000000,PA,Tailândia,0.4842000000,IRU,AT,Aguardando análise
PA-1507953-4A06A932C96049AE85E02773B8568BEF,9.4369000000,PA,Tailândia,0.1887000000,IRU,AT,Aguardando análise
PA-1507953-A8E12150EED2415DBC2201B3F13375BB,2.8376000000,PA,Tailândia,0.0568000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-D2ADABDB39704A869705427CC6C8AAB5,0.9088000000,PA,Tailândia,0.0182000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-5C8CACE4C43B4675A4B4B8B0C331B83D,42.1656000000,PA,Tailândia,0.8433000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-4617DEB417A44AADB0DF486B5A6A7051,33.0473000000,PA,Tailândia,0.6609000000,IRU,AT,Aguardando análise
PA-1507953-511C96AC087F4653B33D97A49F0BF3EC,0.9088000000,PA,Tailândia,0.0182000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-808CD2990F6D498EA6F9D762805ED6AB,56.3092000000,PA,Tailândia,1.1262000000,IRU,AT,Aguardando análise
PA-1507953-8B2D6835C35E41F1A457A9C026143BDB,0.5076000000,PA,Tailândia,0.0102000000,IRU,AT,Aguardando análise
PA-1507953-E0B86C245AD2400E8766348797F77DDD,0.5421000000,PA,Tailândia,0.0108000000,IRU,AT,Aguardando análise
PA-1507953-4D9A034DF5EE4BB49109E08FA0E3D91D,20.9876000000,PA,Tailândia,0.4198000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-19500B0EA683437DB8F58AC12660FD95,48.4103000000,PA,Tailândia,0.9682000000,IRU,AT,Aguardando análise
PA-1507953-60B867F5222C4B86B9AF60F85E2BEF2C,0.5023000000,PA,Tailândia,0.0100000000,IRU,AT,Aguardando análise
PA-1507953-38EA682E51A746D880595E61A7D2F9DB,20.6284000000,PA,Tailândia,0.4126000000,IRU,AT,Aguardando análise
PA-1507953-99C444C8604A4A28A30321F44CCCC8F8,56.5212000000,PA,Tailândia,1.1304000000,IRU,AT,Aguardando análise
PA-1507953-0B54D356ADE44D5BA42041010A5B71CB,50.5750000000,PA,Tailândia,1.0115000000,IRU,AT,Aguardando análise
PA-1507953-FF34D0215AD14847B0D8E31389674415,33.1375000000,PA,Tailândia,0.6627000000,IRU,AT,Aguardando análise
PA-1507953-A081BBBD8EDB4D1C884673C11F00D814,97.0370000000,PA,Tailândia,1.9407000000,IRU,AT,Aguardando análise
PA-1507953-55F8234560CF4885B6EBD859B7A05489,23.5315000000,PA,Tailândia,0.4706000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-A12CEFE19E694F57AF043E8C20E9C172,26.3313000000,PA,Tailândia,0.5266000000,IRU,AT,Aguardando análise
PA-1507953-59CCA8EC6D334E57B0A5ED17A34A646B,45.4592000000,PA,Tailândia,0.9092000000,IRU,AT,Aguardando análise
PA-1507953-0EFBD1CBEC1548FA8D566E08C77A98EB,48.9570000000,PA,Tailândia,0.9791000000,IRU,AT,Aguardando análise
PA-1507953-24A4762357C347EB84BB5BC8D6840E7A,29.2320000000,PA,Tailândia,0.5846000000,IRU,AT,Aguardando análise
PA-1507953-490CF1EE2F644D1EB3202414C33DD143,44.8744000000,PA,Tailândia,0.8975000000,IRU,AT,Aguardando análise
PA-1507953-8346E1C84D50446692AF7B23C05178D9,47.8199000000,PA,Tailândia,0.9564000000,IRU,AT,Aguardando análise
PA-1507953-F676EC378BCC40D3842F01087CD14197,29.1103000000,PA,Tailândia,0.5822000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-72AABD75502A4301B3FCD360706D3124,25.1647000000,PA,Tailândia,0.5033000000,IRU,AT,Aguardando análise
PA-1507953-90C0F7ABDAB142BCAC884815AF3B51A7,26.9887000000,PA,Tailândia,0.5398000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-78EBB291E2EB4909AAE3566A50FE9C29,195.7905000000,PA,Tailândia,3.9158000000,IRU,AT,Aguardando análise
PA-1507953-9C5CF4D890BD4003A2A2A69864D141AA,85.2315000000,PA,Tailândia,1.7046000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-A3EE03648A3246A19B3AFD95C9452825,54.1899000000,PA,Tailândia,1.0838000000,IRU,AT,Aguardando análise
PA-1507953-0D68F97CFC034A84AF4D7DA6DABAFDCD,28.8341000000,PA,Tailândia,0.5767000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-4586C69C13894AA7BFB52ABB3DC65986,20.6299000000,PA,Tailândia,0.4126000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-03D35F6162A749FCB74936000F397B63,86.2465000000,PA,Tailândia,1.7249000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-527BB64ED3DA4BF9A47763AC2B1D7F99,40.1458000000,PA,Tailândia,0.8029000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-15137B549C234F5DA730743856AB5919,420.4141000000,PA,Tailândia,8.4083000000,IRU,AT,Aguardando análise
PA-1507953-6DFCE322DAE44387914761279C7535AF,199.8519000000,PA,Tailândia,3.9970000000,IRU,AT,Aguardando análise
PA-1507953-B4275E77865F4C738BB31F7E5F38FC21,53.1512000000,PA,Tailândia,1.0630000000,IRU,AT,Aguardando análise
PA-1507953-E90DC84F0656481DB2F92DDAF442FB24,17.7497000000,PA,Tailândia,0.3550000000,IRU,AT,Aguardando análise
PA-1507953-7BE8CB13E30C422785A2414A9DAB5132,95.4389000000,PA,Tailândia,1.9088000000,IRU,AT,Aguardando análise
PA-1507953-99EA650A5A004A4BB66530ADCE53C5AB,24.4972000000,PA,Tailândia,0.4899000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-FBDAA54C5B044C57806CEAF0977738FF,9.8197000000,PA,Tailândia,0.1964000000,IRU,AT,Aguardando análise
PA-1507953-8DD0EE5C40684A00979D3CB31F627783,53.3437000000,PA,Tailândia,1.0669000000,IRU,AT,Aguardando análise
PA-1507953-DD979BE396F840E499E3B142EA1BE852,23.9141000000,PA,Tailândia,0.4783000000,IRU,AT,Aguardando análise
PA-1507953-8373395DD2D94B9DBF26A314FDE5EEB6,48.0672000000,PA,Tailândia,0.9613000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-82A3A63AA4F2420EB5CF6221959C29E2,51.9851000000,PA,Tailândia,1.0397000000,IRU,AT,Aguardando análise
PA-1507953-C375334EB63E499CBF332D695BF03571,30.7081000000,PA,Tailândia,0.6142000000,IRU,AT,Aguardando análise
PA-1507953-7E8314FBBB554F54A60A423C4E634D63,50.9917000000,PA,Tailândia,1.0198000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
PA-1507953-3AD83DE244D4427399AB9736DE91ACAF,50.0570000000,PA,Tailândia,1.0011000000,IRU,AT,Aguardando análise
PA-1507953-063F4AC25B1D497CB40D1B60CADAE6F7,97.6070000000,PA,Tailândia,1.9521000000,IRU,AT,Aguardando análise
PA-1507953-1508F78DAB3F45AC9BD20A7F700D3D37,50.8845000000,PA,Tailândia,1.0177000000,IRU,AT,Aguardando análise
PA-1507953-4CCD0E03DB864BD19DF1B1D3CA6F7DAE,5.4000000000,PA,Tailândia,0.1080000000,IRU,AT,Aguardando análise
PA-1507953-4722D9D9862F47C683FDD6BB30437BED,52.0814000000,PA,Tailândia,1.0416000000,IRU,AT,Aguardando análise
PA-1507953-70E6DFAFFDDD4911889024F4D9984935,92.2764000000,PA,Tailândia,1.8455000000,IRU,AT,Aguardando análise
PA-1507953-AE73B206C97D42FBB48DFA67DED981F9,27.7051000000,PA,Tailândia,0.5541000000,IRU,AT,Aguardando análise
PA-1507953-839EBF87AE574E439F72DC309FD238D7,48.8845000000,PA,Tailândia,0.9777000000,IRU,AT,Aguardando análise
PA-1507953-899AF18435144ABAA033E220C627FE82,42.2445000000,PA,Tailândia,0.8449000000,IRU,PE,"Analisado com pendências, aguardando retificação e/ou apresentação de documentos"
